PRODUCT,VALUE,DATE_TIME,CELL_ON_SITE,DW_A_NUMBER,DW_B_NUMBER,COUNTRY_A,COUNTRY_B,CELL_ID,SITE_ID
sms,0,2012-05-08 00:00:10.0,0,7f9839894e58bd7,50a0d79fed60259,19e2e,19e2e,13c07f93cc,91ef65a206
sms,25,2012-05-08 00:00:10.0,0,256a98a6cb37b90,ee8496f287279de,19e2e,19e2e,96593c24dd,334fdb9912
sms,25,2012-05-08 00:00:10.0,1,1b1120d031fae8d,c15c7db9bdf0a64,19e2e,19e2e,858a95c5ca,fd14c3c790
sms,0,2012-05-08 00:00:10.0,2,ad4e0493efe5ad3,7af76c2046e02f3,19e2e,OTHER,5e1e1551c4,f03cd9b101
sms,0,2012-05-08 00:00:10.0,5,6ebc5fdb37a5a72,93343ba6e41af95,19e2e,19e2e,ecca358713,bb93aaa23b
sms,0,2012-05-08 00:00:10.0,0,8ca383b68a25abc,e09e736e46c5c3d,19e2e,19e2e,583819edaf,f0787a83bd
data,0,2012-05-08 00:00:10.0,_,9188f1c1a2fa2ed,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,f12809a9593340b,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,c20a9d452220cb8,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,0072e8173d806c9,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,b1c70f50fdbe438,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,f6b88fec6d1514f,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,223987ee9c45388,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,11b1025ef80043a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,27ecf663c85b0d2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,fb0cc64f64b99c3,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,c971fa46286ae3a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,10d7250f804643f,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,a37ac691e95dee4,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,4ec660b0315dfaf,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,200811c37a3f5cd,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,4fa68be147e6dd1,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,f3662a512694559,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,32d03821a946abf,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,8abd9aab55336c7,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,fbfba068a9ae434,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,eaa55aa87c6b0ef,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,86ae2988adf77a8,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,115194147a5ebf1,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,d889e1300de606f,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,65cbfbbd4477db7,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,f1d4f1ca54b80ca,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,56ca5e4ccb60518,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,bf77ce60d9ace6e,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,09be0c704e67e45,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,c46a50a2bb35a57,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,7ef362c7aa5737d,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,fdb2ae5a85e54ba,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,17f8714628781e1,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,a64ee7690fe86eb,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:10.0,_,3dde7182bfad9b6,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,90,2012-05-08 00:00:11.0,1,f01b8351479493f,1ad6feb891194cb,19e2e,19e2e,9dbc70e891,995eea2683
Voice,29,2012-05-08 00:00:11.0,3,be7853dea879a24,cb0cb7b3cb6bd82,19e2e,19e2e,d717053e82,7f76d66503
Voice,28,2012-05-08 00:00:11.0,5,e326307b2bf483a,0919740dc30aaf0,19e2e,19e2e,45527336b0,dbd9dfd695
data,0,2012-05-08 00:00:11.0,_,b4d52f89d2c2564,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:11.0,_,eb75dc4c37ece83,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:11.0,_,aba6004505794e6,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,29,2012-05-08 00:00:11.0,2,621d5258d0a3087,0c9872f5ee1b74c,19e2e,19e2e,03950d711f,7e5282bffc
Voice,30,2012-05-08 00:00:11.0,1,af0c1811c04f8b1,4e96c58fcc9a2ae,19e2e,19e2e,89b82605a0,5324bc6c24
Voice,90,2012-05-08 00:00:11.0,0,a0c064fb597776d,d0b7d2b08e7c52e,19e2e,19e2e,e19067447c,73e790ba16
Voice,0,2012-05-08 00:00:11.0,0,11a1c940a4a628e,19e68e80103885e,19e2e,19e2e,f4dc15511b,d52bb03161
Voice,383,2012-05-08 00:00:11.0,2,f26e0c93112e7a3,a052404dd9690c8,19e2e,19e2e,00a55603d4,0243d5905d
Voice,13,2012-05-08 00:00:11.0,1,a9d64ac69026cd1,a0709db552afdd9,19e2e,19e2e,39424e57ac,f2571198ac
Voice,58,2012-05-08 00:00:11.0,0,028a6f077a4641b,7d67c88ffceebda,19e2e,19e2e,614cefa84a,e8f72b6ab5
Voice,0,2012-05-08 00:00:11.0,1,64d5e5d78ceaf98,5fd31e35ced6863,19e2e,19e2e,6cf6724c34,13c690c436
Voice,0,2012-05-08 00:00:11.0,0,d4d7328d6a7a2c9,1a49f8b0ded9de6,19e2e,19e2e,4bae453dd8,285cd89113
sms,0,2012-05-08 00:00:11.0,1,e1045513448f32f,e09e736e46c5c3d,19e2e,19e2e,ef264f7459,01c428bbac
sms,0,2012-05-08 00:00:11.0,2,da3864cfe9a8754,5b78a5e0c99d87f,19e2e,19e2e,a62f2d8e94,dc22dff37a
Voice,11,2012-05-08 00:00:11.0,1,d7883cbfffaaa27,0caa3ce2d7b5ae8,19e2e,19e2e,ba6c99885a,a827f048f4
Voice,60,2012-05-08 00:00:11.0,2,3ac61869a74e265,dcb3f441e1b84c7,19e2e,19e2e,782734e9c4,04234ecc41
sms,0,2012-05-08 00:00:11.0,0,3399b583b23f44e,caa3c3b1835ed7e,19e2e,19e2e,ef7d7f4e3b,91e86be9a6
Voice,0,2012-05-08 00:00:11.0,3,8645a527c4897e0,a057bc9c684f5f7,19e2e,19e2e,6e9f56b3df,12537168de
Voice,50,2012-05-08 00:00:11.0,2,733e5ba423c0905,60e693eae125887,19e2e,19e2e,833e19d1bf,08b3705469
sms,0,2012-05-08 00:00:11.0,3,938dc8adbc9d272,aaaf0e4bdec7311,19e2e,19e2e,f7582d4b25,73974f7f81
sms,0,2012-05-08 00:00:11.0,0,74a2a2af908dc22,93343ba6e41af95,19e2e,19e2e,8359231c1e,c2545171dc
Voice,86,2012-05-08 00:00:11.0,1,91fef892229ab5e,95b2688d7581b92,19e2e,19e2e,4a4160c38b,6bc58d8be0
sms,0,2012-05-08 00:00:11.0,1,69aea303379849a,b6be1a0a914af12,19e2e,19e2e,f937eb03de,51dc20d30e
sms,0,2012-05-08 00:00:11.0,1,81989dbc305e735,93343ba6e41af95,19e2e,19e2e,ab68996d93,47657c9634
sms,0,2012-05-08 00:00:11.0,4,444da5f3bc97ddd,69599940e95e3cd,19e2e,19e2e,b4f8f69157,8e6413d5b8
sms,25,2012-05-08 00:00:11.0,4,d4931c3307caefe,068d7dbe83797fd,19e2e,19e2e,e6d1a0e5b1,a7bd4c027b
sms,0,2012-05-08 00:00:11.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,03ee801971,7f76d66503
sms,25,2012-05-08 00:00:11.0,1,f59110621c65344,065e096ded0ed03,19e2e,19e2e,1bbd2d834d,2802d8247a
sms,0,2012-05-08 00:00:11.0,5,12780aac752fc68,7d11782440866bc,19e2e,19e2e,05c15d7e09,49793d0843
sms,0,2012-05-08 00:00:11.0,2,93e42975ee51c26,80766b102599788,19e2e,19e2e,9d09fa15ee,cdf82e4fe3
sms,25,2012-05-08 00:00:11.0,1,7977a749715ed08,afe628d3cac83ca,19e2e,19e2e,104e2f7154,165d822fcb
sms,0,2012-05-08 00:00:11.0,1,24669f66dc74f0d,aaaf0e4bdec7311,19e2e,19e2e,407f82b21e,113d5b7f72
sms,0,2012-05-08 00:00:11.0,2,6a036ab30b3aca4,7af76c2046e02f3,19e2e,OTHER,7475da2c3e,eaa695cbb8
data,0,2012-05-08 00:00:11.0,_,3ad4c9c73dddd81,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,0,2012-05-08 00:00:11.0,1,64d5e5d78ceaf98,5fd31e35ced6863,19e2e,19e2e,6cf6724c34,13c690c436
sms,0,2012-05-08 00:00:11.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,03ee801971,7f76d66503
Voice,234,2012-05-08 00:00:12.0,1,074106a1a850e0a,1d72f2e1d4f367d,19e2e,19e2e,0a01c94258,62618367e3
Voice,34,2012-05-08 00:00:12.0,0,4a5d7a6de2eee65,443b9ae616e931b,19e2e,19e2e,cd828df0e4,c07a544c63
Voice,48,2012-05-08 00:00:12.0,0,caa5b7de1e10644,16f29c42827a5df,19e2e,19e2e,0a605f913c,32ce266c66
Voice,234,2012-05-08 00:00:12.0,1,074106a1a850e0a,1d72f2e1d4f367d,19e2e,19e2e,0a01c94258,62618367e3
Voice,31,2012-05-08 00:00:12.0,1,4c5cd10515e82aa,7f443d22cf1e96f,19e2e,19e2e,69aa8d0f17,16205e9f52
Voice,16,2012-05-08 00:00:12.0,0,b21d303f6792599,35911ba55da1836,19e2e,19e2e,b97550e8af,1a0586595e
data,0,2012-05-08 00:00:12.0,_,d005dc6f045e03c,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:12.0,_,0c0da18e848efd6,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,35,2012-05-08 00:00:12.0,2,d4b6d28a5efa618,1602cee1c8f552b,19e2e,19e2e,b05ac597ef,9fd440bab4
Voice,200,2012-05-08 00:00:12.0,4,54030252a54f3e0,79c9acd2c6ce7cb,19e2e,19e2e,50770231fb,660b5ea9ad
Voice,88,2012-05-08 00:00:12.0,1,a704c65e123a338,af5a7e183e5e717,19e2e,19e2e,cc50ee0fc9,cf4e87af01
Voice,20,2012-05-08 00:00:12.0,3,3f61cdc0ff56fdf,b6f8a6b200f80da,19e2e,19e2e,3a4c62d337,92635447aa
Voice,66,2012-05-08 00:00:12.0,5,a4cb902e6f75d69,797fcd589274657,19e2e,19e2e,9ed404c2c1,bfed0deee9
Voice,21,2012-05-08 00:00:12.0,1,f378166be1b6760,c6271a35809b156,19e2e,19e2e,0a01c94258,62618367e3
Voice,400,2012-05-08 00:00:12.0,2,c7605fea34dd907,645aaf318a72229,19e2e,19e2e,0cbdf715d0,2dc799193c
Voice,42,2012-05-08 00:00:12.0,4,8866d12b1af1489,509b68e25bce27e,19e2e,19e2e,5f056fdcc9,1e0e1030e2
Voice,39,2012-05-08 00:00:12.0,0,28d7d3fe9655613,ecafc616ac08be1,19e2e,19e2e,8cf803be2d,b19fd73af1
Voice,0,2012-05-08 00:00:12.0,5,043ab7d71a06d85,bc18de150c7f286,19e2e,19e2e,9cf50c13b7,f24a0f63fa
Voice,0,2012-05-08 00:00:12.0,0,b96128f6ae159e3,c099fe7b148dd58,19e2e,19e2e,8cf803be2d,b19fd73af1
Voice,175,2012-05-08 00:00:12.0,1,5a1974f5c34844a,7b19a2edc914505,19e2e,OTHER,7e913b3085,871fc91dad
Voice,0,2012-05-08 00:00:12.0,0,6e62f3368c91b91,da3248680d2eb63,19e2e,19e2e,2e6f4ca4a1,cc566b4b38
Voice,30,2012-05-08 00:00:12.0,0,21fccf9d2d223f9,430fbd8d31f100e,19e2e,19e2e,796b037521,1445989c8d
sms,0,2012-05-08 00:00:12.0,1,fab0bb3c17815af,f88df462568a896,19e2e,19e2e,6f19884dcb,5c565fbfb1
sms,0,2012-05-08 00:00:12.0,1,247d2d1db1544d5,ce07aeb341fb929,19e2e,19e2e,6f19884dcb,5c565fbfb1
Voice,110,2012-05-08 00:00:12.0,1,2a8cb061fb235cb,e176d5206c4c406,19e2e,19e2e,4d9b2590ad,0c997709bd
Voice,0,2012-05-08 00:00:12.0,2,1726b5ffefd40fd,1a49f8b0ded9de6,19e2e,19e2e,a62f2d8e94,dc22dff37a
Voice,2,2012-05-08 00:00:12.0,3,aa051e451262ab3,4c2d89b4222bec2,19e2e,19e2e,1ebb6fd807,65efe2bc62
Voice,20,2012-05-08 00:00:12.0,2,1bccaa51b313743,51eb17de91033c1,19e2e,19e2e,8a82e2da3f,91e86be9a6
sms,0,2012-05-08 00:00:12.0,0,26139f8ba24ae66,4c6a757e3d7cb8e,19e2e,19e2e,cbb953ec8e,e4d5180258
sms,0,2012-05-08 00:00:12.0,0,20f3b600d628418,93343ba6e41af95,19e2e,19e2e,7568c25ea2,87e3a7f64c
sms,25,2012-05-08 00:00:12.0,0,0bc65afab81b5c0,eedf4277508b877,19e2e,19e2e,60ff7f96ca,ed88cb7fd3
sms,0,2012-05-08 00:00:12.0,4,403dd28855d8345,aaaf0e4bdec7311,19e2e,19e2e,d2259ab6f5,e1a3687210
sms,0,2012-05-08 00:00:12.0,2,0a8e9f3dc91d977,e09e736e46c5c3d,19e2e,19e2e,4c8309ed11,251112666e
sms,0,2012-05-08 00:00:12.0,2,40083577d03bfc4,7af76c2046e02f3,19e2e,OTHER,367312dffd,bc58a52936
sms,25,2012-05-08 00:00:12.0,0,78b726d214bb1ac,f1f9fc22a5504dc,19e2e,19e2e,d64def8d93,b5a37bf516
sms,25,2012-05-08 00:00:12.0,1,aed59daa5ee6a46,4e1551f87cb6152,19e2e,19e2e,7b724c1162,d0cd72cac5
sms,0,2012-05-08 00:00:12.0,1,fb5db923774ffba,ad83cb261929c6e,19e2e,19e2e,14bedd66a9,91e86be9a6
sms,0,2012-05-08 00:00:12.0,3,d13aa9c229930df,2823ef12bd95abf,19e2e,19e2e,700ed1ab29,8fccce7c15
sms,25,2012-05-08 00:00:12.0,1,71e2d380b5a23ba,570d4c00c8d25e0,19e2e,19e2e,fb2d5cd3ff,07531b72e2
sms,25,2012-05-08 00:00:12.0,1,63e3991866e1bab,b505cd5bbc0f674,19e2e,19e2e,63ba02a4ce,36f665a51e
sms,0,2012-05-08 00:00:12.0,2,2fa520335181b12,8c46bfb10e904ea,19e2e,19e2e,c916b4fdd1,dac8dcaeb9
sms,25,2012-05-08 00:00:12.0,1,af37e684de4c078,9952eb3909e21cc,19e2e,19e2e,07ed226112,334fdb9912
data,0,2012-05-08 00:00:12.0,_,ca5124da1d4c3a5,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:12.0,_,0276f74d8219265,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,9,2012-05-08 00:00:13.0,2,8ef84ea072d9aff,b22b9ed2abe6d52,19e2e,19e2e,7475da2c3e,eaa695cbb8
Voice,90,2012-05-08 00:00:13.0,2,89812bc2aaa7f6b,56a986d71bcd581,19e2e,19e2e,dd95d1453e,4d36343a38
Voice,45,2012-05-08 00:00:13.0,2,cb1a4277c858e28,891ac7f46d0efa3,19e2e,19e2e,0a5355b362,700e13a5cf
data,0,2012-05-08 00:00:13.0,_,c6eb8651f79d539,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:13.0,_,68ec6d15c493ee2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:13.0,_,d5d4a1be481cf6d,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:13.0,_,4f37d5c9c788989,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,2,2012-05-08 00:00:13.0,_,6260a266b036d12,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,60,2012-05-08 00:00:13.0,1,a16546c67412c3d,de49afce829ac1d,19e2e,19e2e,2e93a4410e,521d2ac7b9
Voice,10,2012-05-08 00:00:13.0,1,832e774aed984db,177a792613d4dd9,19e2e,19e2e,5b42b590cb,ba8ce6e4ef
Voice,52,2012-05-08 00:00:13.0,2,a1e0fc092954644,104c05ccae3c9b9,19e2e,19e2e,fe85d8d983,d0cd72cac5
Voice,8,2012-05-08 00:00:13.0,0,167d72ed6470c41,d67922db3f68c1b,19e2e,19e2e,2ee9e9abb7,9f7fae7064
Voice,15,2012-05-08 00:00:13.0,0,20827d75752b01b,e72fdff201f141d,19e2e,19e2e,03ee801971,7f76d66503
Voice,97,2012-05-08 00:00:13.0,2,b12155f30cc329f,eb26bcd50c99a65,19e2e,19e2e,0518fc8d4e,901f4120cb
Voice,24,2012-05-08 00:00:13.0,0,2599ceba168e8bb,89dc11b68fc6ce7,19e2e,19e2e,2ef4998a2c,6bc58d8be0
Voice,1,2012-05-08 00:00:13.0,1,76b1c768902eef6,ca8dc38a665f01f,19e2e,19e2e,a2d402a6b3,6d70dae094
Voice,0,2012-05-08 00:00:13.0,3,6484de87052bcf7,7df0191811c5770,19e2e,19e2e,93d38fc386,3ae1708153
Voice,27,2012-05-08 00:00:13.0,3,c02d5ea2a607a77,4f83f98089ca728,19e2e,19e2e,32e4d6af0b,9a20d59705
sms,25,2012-05-08 00:00:13.0,5,1142d87cbb9b71c,9c7e26435dbb629,19e2e,19e2e,e28d098535,b569923906
sms,0,2012-05-08 00:00:13.0,4,14e5d0e127200d9,0c3172d8b047d0e,19e2e,19e2e,2d5e6a3639,bc6bc54edb
Voice,17,2012-05-08 00:00:13.0,1,0c729b2f76cd237,1c4fe6d988b848b,19e2e,19e2e,3c5b7b0f2a,5639bea67f
Voice,15,2012-05-08 00:00:13.0,1,2039ed3b9bd0853,794af9d3dd2e8cc,19e2e,19e2e,1a7bb35cb9,daa1671776
sms,25,2012-05-08 00:00:13.0,2,0195902b5a4734c,346887a23280daf,19e2e,19e2e,5482031762,6e9b544976
Voice,8,2012-05-08 00:00:13.0,0,e79c5a46d04d622,edc905eb4f20242,19e2e,19e2e,be7d551c24,6155327e50
sms,50,2012-05-08 00:00:13.0,1,3d6f27b52119af0,29d69a1a048aeff,19e2e,19e2e,7773627c12,9ef9616350
sms,0,2012-05-08 00:00:13.0,1,8aebb8030e33f67,93343ba6e41af95,19e2e,19e2e,d3877ceeca,8cdff2a0a2
sms,0,2012-05-08 00:00:13.0,2,c81973e20400032,93343ba6e41af95,19e2e,19e2e,e8f485b5f5,2977c05628
sms,0,2012-05-08 00:00:13.0,1,3460a40959c6e5a,2390f1d19043d20,19e2e,19e2e,f053be2418,2dc799193c
sms,0,2012-05-08 00:00:13.0,1,6fe5850810dc526,e09e736e46c5c3d,19e2e,19e2e,5c7dc2f617,e42de17efb
sms,0,2012-05-08 00:00:13.0,1,9c2b3b207d231d1,36152af279b1f86,19e2e,19e2e,ddc5d58f5d,e4d5180258
sms,25,2012-05-08 00:00:13.0,1,7977a749715ed08,afe628d3cac83ca,19e2e,19e2e,104e2f7154,165d822fcb
sms,0,2012-05-08 00:00:13.0,2,74a23ed51e68a8e,7af76c2046e02f3,19e2e,OTHER,76d1b59cbf,3235f29a90
sms,0,2012-05-08 00:00:13.0,0,c731afd285c9261,091398beb34e12b,19e2e,19e2e,613afb4ef6,40bb97c420
sms,0,2012-05-08 00:00:13.0,0,9f273f96016cd02,aa62fe26c75b592,19e2e,19e2e,36c877454a,e516cb8121
sms,0,2012-05-08 00:00:13.0,3,7073626c7c7581a,e09e736e46c5c3d,19e2e,19e2e,0dae2b02f5,dfaf4fb561
sms,25,2012-05-08 00:00:13.0,2,085c57c3a889eb3,54955db5386b36e,19e2e,19e2e,c497f58c1d,585a3bc66c
sms,0,2012-05-08 00:00:13.0,3,e28bef5d90f3556,e09e736e46c5c3d,19e2e,19e2e,2aa04dcab7,f7d63a29e5
Voice,26,2012-05-08 00:00:14.0,3,a09f523d654420f,9cc76cc6eb41025,19e2e,19e2e,3425310c4f,9159d9844c
Voice,44,2012-05-08 00:00:14.0,4,ec8be3a51100ff0,9673d719a1bb480,19e2e,19e2e,927299b9df,928a59b635
Voice,34,2012-05-08 00:00:14.0,4,03780a2595a8703,3792a8061574fb7,19e2e,19e2e,6fddc7c18f,f191951c20
data,0,2012-05-08 00:00:14.0,_,ad8689087177e3f,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:14.0,_,86449a9c7dec92e,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:14.0,_,7f549e69c00f277,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:14.0,_,56221109c165d6e,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,1,2012-05-08 00:00:14.0,_,e27e4405aebc8a8,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,2,2012-05-08 00:00:14.0,_,45e6620d1f75a68,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,0,2012-05-08 00:00:14.0,0,71c9a1b054d111a,0ccf24da680c080,19e2e,19e2e,52be6e498e,2c0cbe7cc1
data,0,2012-05-08 00:00:14.0,_,6bd3493e1cc5849,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,29,2012-05-08 00:00:14.0,4,cc98c98cfbe2487,55a7701e34b018b,19e2e,19e2e,675f8fc849,16205e9f52
Voice,18,2012-05-08 00:00:14.0,1,0007ef8e77eacb7,97271b57671da0b,19e2e,19e2e,174a021f3b,1329112141
Voice,197,2012-05-08 00:00:14.0,3,64ab2a9328b87ad,87c66f3cbf60e1a,19e2e,19e2e,0331bbdd39,7ec8f9bb0e
Voice,2,2012-05-08 00:00:14.0,0,2bccc483a1d6faf,00711492a3eb336,19e2e,19e2e,e944963fb2,51d21d438f
Voice,35,2012-05-08 00:00:14.0,2,618ff03dedbb226,8ca145bcef076b5,19e2e,19e2e,706d8914d0,22389546ec
Voice,9,2012-05-08 00:00:14.0,1,3c3ca2cca07e1a2,a82fc022745cf34,19e2e,19e2e,da3bdb03a1,c2545171dc
Voice,31,2012-05-08 00:00:14.0,1,4d4e4f756bd9539,2fbe1300f557239,19e2e,19e2e,4a4160c38b,6bc58d8be0
Voice,18,2012-05-08 00:00:14.0,2,d0917a2c4791f62,5b92800b909255a,19e2e,19e2e,2e540c7097,651c6d67d4
Voice,218,2012-05-08 00:00:14.0,0,7f54fe1f1537d3d,98541b0af74646c,19e2e,19e2e,29106fd268,dd656c150a
sms,0,2012-05-08 00:00:14.0,0,e9dfce70c7d3f76,a2e4e0ec5415a88,19e2e,19e2e,7568c25ea2,87e3a7f64c
sms,0,2012-05-08 00:00:14.0,0,3399b583b23f44e,caa3c3b1835ed7e,19e2e,19e2e,ef7d7f4e3b,91e86be9a6
Voice,33,2012-05-08 00:00:14.0,1,19ddd78ef778bd9,672b8b37488bebe,19e2e,19e2e,ab68996d93,47657c9634
sms,0,2012-05-08 00:00:14.0,1,ef3e557791db7ab,d4493accc06a9d5,19e2e,19e2e,8cee3d86a3,d06f40f9d5
sms,0,2012-05-08 00:00:14.0,0,605e05f7f5de2fc,be646214e242ffe,19e2e,19e2e,e3d9ef7e42,5b72385c27
sms,25,2012-05-08 00:00:14.0,2,7159b0e3e0861db,4aeb5fc6e745df4,19e2e,19e2e,3ac5beb8f8,65efe2bc62
sms,0,2012-05-08 00:00:14.0,2,407f4cfb23602b1,e74ce46c433a01e,19e2e,19e2e,98ed726da2,b4130b54ab
sms,0,2012-05-08 00:00:14.0,0,a048e1ab344dcd8,7af76c2046e02f3,19e2e,OTHER,04b6fa5555,a2f0769f63
sms,100,2012-05-08 00:00:14.0,1,1fb947873cb1563,1a49f8b0ded9de6,19e2e,19e2e,103de82e6f,75b42191fb
sms,25,2012-05-08 00:00:14.0,4,d4931c3307caefe,068d7dbe83797fd,19e2e,19e2e,e6d1a0e5b1,a7bd4c027b
sms,0,2012-05-08 00:00:14.0,1,78f2d4a83a27b31,5018b192f4dd087,19e2e,19e2e,a9cf96eff4,faa92c87d9
sms,0,2012-05-08 00:00:14.0,1,6d10227297efcb9,7af76c2046e02f3,19e2e,OTHER,f54e480df9,928a59b635
sms,0,2012-05-08 00:00:14.0,0,7f9839894e58bd7,50a0d79fed60259,19e2e,19e2e,13c07f93cc,91ef65a206
sms,0,2012-05-08 00:00:14.0,4,20f917b5ef6243b,e09e736e46c5c3d,19e2e,19e2e,b085ad13d6,bb93aaa23b
sms,0,2012-05-08 00:00:14.0,0,a7a86b45f71c7e8,e07e3a63258f307,19e2e,19e2e,2ed1c6a4c6,7fa72a1ee3
sms,0,2012-05-08 00:00:14.0,4,03bf4a6a253d7d6,aaaf0e4bdec7311,19e2e,19e2e,a724e4e6d7,76595a1e95
sms,25,2012-05-08 00:00:14.0,2,8a3418882fb2fc3,763de8b486b3ae0,19e2e,19e2e,46b9480a4b,a314c5ec32
sms,0,2012-05-08 00:00:14.0,1,01c3bcf5b6488a0,5fdfd21c7bb5768,19e2e,19e2e,858a95c5ca,fd14c3c790
sms,25,2012-05-08 00:00:14.0,2,c5fba2861830d11,f867ebb51cd218c,19e2e,19e2e,5482031762,6e9b544976
sms,0,2012-05-08 00:00:14.0,2,03bc021328352ca,288e9d3b84d8bc3,19e2e,19e2e,977914b97e,780c0d5bd7
sms,25,2012-05-08 00:00:14.0,1,eb20ed085f600d2,8cbca1b92ac4579,19e2e,19e2e,d7cb25d4f4,3f037c4bcc
sms,0,2012-05-08 00:00:14.0,1,0ce14fabd7776be,aaaf0e4bdec7311,19e2e,19e2e,2cb27a5bf5,d982ba5017
