PRODUCT,VALUE,DATE_TIME,CELL_ON_SITE,DW_A_NUMBER_INT,DW_B_NUMBER_INT,COUNTRY_A,COUNTRY_B,CELLID,SIET_ID
Voice,18,2012-05-09 00:00:06.0,0,4e3402d67bce32e,38722e3851aa8c5,19e2e,19e2e,c26bf76cdd,66e2080825
Voice,9,2012-05-09 00:00:06.0,0,e2be738e2592395,04117d44e5d4a72,19e2e,19e2e,7e6536f0d9,28bd917379
Voice,70,2012-05-09 00:00:06.0,1,bd70593c8a425d9,22b95a52cf4d010,19e2e,19e2e,1dc61a56b8,0b4f56438f
Voice,24,2012-05-09 00:00:06.0,1,5dee8ce895a4d73,f33c5ea553153ce,19e2e,19e2e,f1503855b3,3497b071a7
Voice,30,2012-05-09 00:00:06.0,0,48b84ff8077316a,af2f37861a37da7,19e2e,19e2e,941c93d4d1,8ded8a17b9
Voice,9,2012-05-09 00:00:06.0,0,4a28124f2580cde,ba4f2fd704a7e10,19e2e,19e2e,bc1d885e30,a7bd4c027b
Voice,23,2012-05-09 00:00:06.0,2,fd2c9de51d23d01,1252b6df3b063b7,19e2e,19e2e,3e2287dc73,969b8d0e39
Voice,4,2012-05-09 00:00:06.0,0,6481457632baed0,e7c6ed096f3a3f3,19e2e,19e2e,00d3a79b20,312bc23650
data,0,2012-05-09 00:00:06.0,_,b2186fd70520968,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,12a70c2dab9a071,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,d309b5a2643ec60,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,ca7ab0b4c70c530,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,71a4e27b5783ec0,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,0e7ec6605def4f2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,71017c341229914,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,d6da568c893564b,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,5e1b81cace43c9a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,74fd02d98876dc6,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,2eef262b7ca0fd8,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,783cf7e6839fc55,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,e775fddd91e675f,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:06.0,_,63b16231bd8a4b2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,2,2012-05-09 00:00:07.0,3,a1dd124ca7d9dd3,bf69fbbba67c301,19e2e,19e2e,6077ca8ea0,029ef38f0b
sms,0,2012-05-09 00:00:07.0,1,42c345753ee0a99,56b48c0ed4f1c3d,19e2e,19e2e,d3877ceeca,8cdff2a0a2
sms,25,2012-05-09 00:00:07.0,1,ba63cc73419ca9f,0c34bcf60b31be6,19e2e,19e2e,e5e1285933,e9639876a8
sms,0,2012-05-09 00:00:07.0,1,de5ec2c15eab804,aaf68d1175218c4,19e2e,19e2e,943a2bc0bc,be954bdb76
sms,0,2012-05-09 00:00:07.0,2,3d316d3ea2458bc,d5616321c4cff0d,19e2e,19e2e,6f146d4e2a,2c0cbe7cc1
sms,0,2012-05-09 00:00:07.0,1,4d26454ef294b02,6fe2ed9f11877b9,19e2e,19e2e,d1f514485d,dac8dcaeb9
sms,0,2012-05-09 00:00:07.0,4,94c4a49a997fdf7,24920e69f282565,19e2e,19e2e,2d5e6a3639,bc6bc54edb
sms,0,2012-05-09 00:00:07.0,1,a0f00d4e6638cdd,47cbb378e6c8fe8,19e2e,19e2e,a9cf96eff4,faa92c87d9
sms,25,2012-05-09 00:00:07.0,1,66a66c0b8b83d69,f4f281128abce66,19e2e,19e2e,51692be984,fb480113cd
sms,25,2012-05-09 00:00:07.0,2,d4276b66375e355,9e3e0f360b31b41,19e2e,19e2e,977914b97e,780c0d5bd7
sms,0,2012-05-09 00:00:07.0,3,5f832be3dc78f8d,93343ba6e41af95,19e2e,19e2e,6077ca8ea0,029ef38f0b
sms,0,2012-05-09 00:00:07.0,1,9412373b93c7d44,15f98761eeec5d1,19e2e,19e2e,9fdd6297cc,644d9f790b
sms,25,2012-05-09 00:00:07.0,2,1168882fca2a411,9592f8f8175d0a1,19e2e,19e2e,359b6f241a,165d822fcb
sms,0,2012-05-09 00:00:07.0,0,244556117d35e88,7c25a246d96fae1,19e2e,19e2e,2ed1c6a4c6,7fa72a1ee3
sms,0,2012-05-09 00:00:07.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,03ee801971,7f76d66503
sms,25,2012-05-09 00:00:07.0,1,5a30b8fe25a309e,f963230de251f22,19e2e,19e2e,4db5de545c,5818d7383c
sms,0,2012-05-09 00:00:07.0,2,a682cf6603119c7,93343ba6e41af95,19e2e,19e2e,c246d19c65,d3762a2606
sms,0,2012-05-09 00:00:07.0,2,d400f8ea601148b,524b752b1a92ef1,19e2e,19e2e,b78724d6fc,ea07812c27
sms,100,2012-05-09 00:00:07.0,1,2dc6f8d8dc68250,a5434ccd2edf376,19e2e,OTHER,e5e1285933,e9639876a8
sms,25,2012-05-09 00:00:07.0,2,7d2d2d47c07e856,ec798b9a6f7935c,19e2e,19e2e,706d8914d0,22389546ec
sms,0,2012-05-09 00:00:07.0,1,fd76a6cf28cf7a5,3d19098554a2ea7,19e2e,19e2e,e02ac3afbd,3ae1708153
sms,25,2012-05-09 00:00:07.0,1,80fd8c3ed14167a,2235924f163d1c6,19e2e,19e2e,a394529de6,b1e5de270c
sms,25,2012-05-09 00:00:07.0,1,fc2dc60871b5404,b6b3f743b225a6f,19e2e,19e2e,61a8080306,0e672e7a3d
sms,25,2012-05-09 00:00:07.0,0,1b639d2773ef8f9,b76ea6120e6d7b8,19e2e,19e2e,f1c28b5184,2f502776ef
sms,0,2012-05-09 00:00:07.0,0,c2f243cd081d941,f62b8cd63225568,19e2e,19e2e,ea63caa914,c1ec9c885f
sms,25,2012-05-09 00:00:07.0,2,8fa425e9174b141,a9a07520882dbcc,19e2e,19e2e,3003be076c,2802d8247a
sms,0,2012-05-09 00:00:07.0,2,dd8d0086ec57571,53512274a115ab3,19e2e,19e2e,8418cc64dd,a31cda32b8
sms,25,2012-05-09 00:00:07.0,2,3c5aecf12a41f29,9a36209321646f2,19e2e,19e2e,ae5719e1fe,11e254d6b7
sms,25,2012-05-09 00:00:07.0,2,ef6c40be335c22e,c4b275e62ac0d97,19e2e,19e2e,bab80b0d9f,5ac6821ef4
sms,0,2012-05-09 00:00:07.0,1,c9d62207af1fd5e,e09e736e46c5c3d,19e2e,19e2e,f1b81b6f44,5255819549
sms,25,2012-05-09 00:00:07.0,2,fb934169e4f64f1,4dbaf237f668433,19e2e,19e2e,0a5355b362,700e13a5cf
sms,25,2012-05-09 00:00:07.0,1,5f8d9b18cb067ce,23d6840fd96577b,19e2e,19e2e,07ed226112,334fdb9912
sms,0,2012-05-09 00:00:07.0,1,468e00b8cb5c404,aaaf0e4bdec7311,19e2e,19e2e,60339d459f,e1a3687210
sms,25,2012-05-09 00:00:07.0,0,4870d680ef5d672,f111c6674b68275,19e2e,19e2e,de92883668,75bef3291a
sms,0,2012-05-09 00:00:07.0,2,5b6f26b5d0758fe,ef1e7f987331435,19e2e,19e2e,55b8970644,ed05b53185
sms,25,2012-05-09 00:00:07.0,2,d073120e3f9c57f,f4cf4c32e447588,19e2e,19e2e,1c11a2fcbb,6d70dae094
sms,0,2012-05-09 00:00:07.0,2,4ac49df12eb1a6e,d164ed0a0cf2360,19e2e,19e2e,af9dce19ee,ad67d8727e
Voice,43,2012-05-09 00:00:07.0,1,d944bb10179d871,f2dbfa39c718e2f,19e2e,19e2e,62d0341dfd,cb7aa97d53
Voice,180,2012-05-09 00:00:07.0,1,a7733a8251e48a1,8796a6e1111906c,19e2e,19e2e,fa8a209780,11e254d6b7
Voice,56,2012-05-09 00:00:07.0,1,3c7ca2b388d5e83,22a546e8b458f42,19e2e,19e2e,ae4db80773,5ada252efc
Voice,5,2012-05-09 00:00:07.0,1,b556f7c14535a58,c8e7c5b0f826cc6,19e2e,19e2e,590519d9ac,0278700b25
Voice,40,2012-05-09 00:00:07.0,0,76b7ad41a0e8875,ec9cbc2680b9284,19e2e,19e2e,e3f9b5ae51,6cdf1d4b52
Voice,0,2012-05-09 00:00:07.0,0,a8857a6a574a977,2a6a90e0d417355,19e2e,19e2e,9417cef3df,012f83914a
Voice,0,2012-05-09 00:00:07.0,0,ebc13b105b472c1,610d46db694af7c,19e2e,19e2e,b42d04b0d7,9ef9616350
Voice,14,2012-05-09 00:00:07.0,2,3c31fcaad768335,a0ae01a3b422fdc,19e2e,19e2e,02ba5680e8,6155327e50
Voice,30,2012-05-09 00:00:07.0,1,452150f5e193cb5,28d393d77989522,19e2e,19e2e,84ed4d5d2b,0dbbc8ea65
Voice,11,2012-05-09 00:00:07.0,2,87a8f2045cd78e8,3543d4cb7da687b,19e2e,19e2e,af9822c8e8,25250f86a1
Voice,32,2012-05-09 00:00:07.0,4,89d37ef97498ba7,4e9ae9a4e0b8486,19e2e,19e2e,9708bb99ce,a3efd45afb
Voice,0,2012-05-09 00:00:07.0,2,6c916558379c9f7,48ccd18dddde5b9,19e2e,19e2e,4cf694336c,12dea05f9d
Voice,12,2012-05-09 00:00:07.0,1,b7c0125bec5ffac,c9b7f7d960b20e6,19e2e,19e2e,62d0341dfd,cb7aa97d53
Voice,13,2012-05-09 00:00:07.0,5,d592f043ed9f3b1,c0efe3a55724c9d,19e2e,19e2e,f337ac53f6,b017b3e347
Voice,6,2012-05-09 00:00:07.0,0,111605a0fc468b4,4f7aaa275f9a72a,19e2e,19e2e,028ed02789,16a96b7884
Voice,0,2012-05-09 00:00:07.0,1,71372736c5109ca,e5e2c25dcb2feba,19e2e,19e2e,edec34b659,70a989da87
Voice,0,2012-05-09 00:00:07.0,4,d2d51601c64eba0,163ae72166e4f37,19e2e,19e2e,1a753bd760,15234696d7
data,0,2012-05-09 00:00:07.0,_,0196ccee43eded3,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:07.0,_,24e594b973ef1d9,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:07.0,_,5edb8334c4f431b,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:07.0,_,11d3a82a1f91d00,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:07.0,_,fed59ebf477a923,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:07.0,_,965a04bf7b19c3d,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:07.0,_,a6a2994e681e15a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:07.0,_,e22fce400dde974,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,101,2012-05-09 00:00:07.0,_,c8155c8476eb281,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-09 00:00:07.0,1,4d26454ef294b02,6fe2ed9f11877b9,19e2e,19e2e,d1f514485d,dac8dcaeb9
Voice,0,2012-05-09 00:00:07.0,4,56b96113f475cce,ddc13f8a0525bb5,19e2e,19e2e,93mO70RgHR,93mO70RgHR
sms,25,2012-05-09 00:00:08.0,2,e4a54d0e0ea4736,1c96fa10e6fc921,19e2e,19e2e,0a5355b362,700e13a5cf
sms,25,2012-05-09 00:00:08.0,4,558c7b760ca55d4,875ff478065300f,19e2e,19e2e,278f971e13,2443d87035
sms,0,2012-05-09 00:00:08.0,0,7434f0b004d8696,dc15ce72cdec842,19e2e,19e2e,15f5725977,c6bd18d180
sms,0,2012-05-09 00:00:08.0,0,5e30f9f28138e42,4b2087c11042364,19e2e,19e2e,3b700452f4,ac3b6998ac
sms,0,2012-05-09 00:00:08.0,2,d8c581fdacce55d,2e4e27073836f69,19e2e,19e2e,7e9ff300c0,b00aef3193
sms,25,2012-05-09 00:00:08.0,5,d8ab1a383e107cb,2cc3b0957d94713,19e2e,19e2e,26deeb245f,15234696d7
sms,0,2012-05-09 00:00:08.0,2,128d20dc61b537b,dedaf00d8b4daff,19e2e,19e2e,3f2b83cea1,8cdff2a0a2
sms,25,2012-05-09 00:00:08.0,2,0ccfa245bbad3f3,a623ffcc53fc0f3,19e2e,19e2e,06a63f9874,4e0108dd8a
sms,25,2012-05-09 00:00:08.0,0,23b8e3d011aef6d,7d05320f40d45ff,19e2e,19e2e,03ee801971,7f76d66503
sms,0,2012-05-09 00:00:08.0,2,c818e66646d3741,8a4a6856dd97601,19e2e,19e2e,0781f625a1,09983c438b
sms,0,2012-05-09 00:00:08.0,2,0f2b72cb3005a2c,537bac3a3667afa,19e2e,19e2e,a78717d203,5c565fbfb1
sms,0,2012-05-09 00:00:08.0,2,a9931b6044e1b05,e09e736e46c5c3d,19e2e,19e2e,b86ea70405,a3e2328ac3
sms,25,2012-05-09 00:00:08.0,1,ebd6d4a192a8f2d,7cdf884fad3356d,19e2e,19e2e,be04d38f70,c15166ba4d
sms,50,2012-05-09 00:00:08.0,1,12d4f2ccebd2812,c7e75dcf165418e,19e2e,19e2e,819fb474a6,ef3841e458
sms,0,2012-05-09 00:00:08.0,2,2b7e97883c5af3f,93343ba6e41af95,19e2e,19e2e,359b6f241a,165d822fcb
sms,25,2012-05-09 00:00:08.0,4,99459b5a1e724d6,3d070da7fa42149,19e2e,19e2e,f7680292fb,faa92c87d9
sms,25,2012-05-09 00:00:08.0,1,a81c63f2f4d9c00,300d73d5536a052,19e2e,19e2e,60339d459f,e1a3687210
sms,0,2012-05-09 00:00:08.0,2,f9f78a8328916d6,c8c6cb72bc554a3,19e2e,19e2e,eb962cac28,47657c9634
sms,25,2012-05-09 00:00:08.0,0,4d9c5d60bba1021,024ff18e78ebd20,19e2e,19e2e,34ac6e4be2,7bb5edf329
sms,0,2012-05-09 00:00:08.0,2,dcd9ee958fd00e0,d3c4a64d3753579,19e2e,19e2e,2ff9d4485e,51dcba5778
sms,25,2012-05-09 00:00:08.0,2,2fcea3e4260893f,2ad172ef724d4c7,19e2e,19e2e,1a7c017628,87e3a7f64c
sms,25,2012-05-09 00:00:08.0,0,ce67438ef4d80bc,1fe6a2c25fd9028,19e2e,19e2e,14c0c792fe,7254d0a3da
sms,0,2012-05-09 00:00:08.0,0,b3d0424bb08f793,ba9a129f5a4a895,19e2e,19e2e,63711883f9,62618367e3
sms,25,2012-05-09 00:00:08.0,0,8504fa7614eb9f6,ccd516c2f121791,19e2e,19e2e,95cd70b9ed,694c55a591
sms,25,2012-05-09 00:00:08.0,1,c92e0712a50e031,85d25c50b3df956,19e2e,19e2e,5f4e8fe2ae,c57c621515
sms,25,2012-05-09 00:00:08.0,0,2ca18958fcab6e9,f9f279e0d849832,19e2e,19e2e,0a27eecceb,700e13a5cf
sms,25,2012-05-09 00:00:08.0,4,69e123cf1d63c71,3e5128fe83cd737,19e2e,19e2e,cbae828563,46f254f80c
sms,25,2012-05-09 00:00:08.0,5,af8f05fc29493ff,662861c8d47acbb,19e2e,19e2e,4dda6d2c93,dea1e52d3b
sms,25,2012-05-09 00:00:08.0,1,e6a50c397dc3d29,647282e765805f9,19e2e,19e2e,2cb27a5bf5,d982ba5017
sms,0,2012-05-09 00:00:08.0,2,43405aceb8a91a9,d09d9b9696a021a,19e2e,19e2e,45c353478b,5d5461a9c5
sms,0,2012-05-09 00:00:08.0,4,8ecf98807a7a47d,aaaf0e4bdec7311,19e2e,19e2e,94737f2f96,2dd67b6a64
sms,0,2012-05-09 00:00:08.0,1,a5d4b5a02235acc,94f1e51d69bf4cc,19e2e,19e2e,d0b9055142,7f76d66503
sms,25,2012-05-09 00:00:08.0,1,8c5775df0590cf9,069e8e45e4a28b2,19e2e,19e2e,7244cddabb,f6ae0e2972
Voice,148,2012-05-09 00:00:08.0,4,b3f6981b3d57683,2ee5af51d92e241,19e2e,19e2e,2d5e6a3639,bc6bc54edb
sms,0,2012-05-09 00:00:08.0,2,9df1c21f8c629d9,d164ed0a0cf2360,19e2e,19e2e,f38d2f5161,c9cb7e8be0
sms,0,2012-05-09 00:00:08.0,0,bbe1fe81d0e48d0,d757f606ac1a418,19e2e,19e2e,de92883668,75bef3291a
Voice,8,2012-05-09 00:00:08.0,0,0a7025375e3ffdd,a388ad6c0a23cab,19e2e,19e2e,2cf03bfed7,ead9f3d03f
Voice,0,2012-05-09 00:00:08.0,4,8614434906347ad,55ad144fa74fddc,19e2e,19e2e,cc28852e7d,113d5b7f72
Voice,0,2012-05-09 00:00:08.0,3,58773cac847cff3,fd6ea26f171bedc,19e2e,19e2e,ae0d078ccf,a314c5ec32
Voice,54,2012-05-09 00:00:08.0,2,8f08171b47afeb8,d14cdf24a8bf3c3,19e2e,19e2e,04c03768e0,8483c47df6
Voice,98,2012-05-09 00:00:08.0,2,be4c0fdd0a9ced9,44c2eb6dcd712d0,19e2e,19e2e,985a02d2d5,2371f0c1df
Voice,0,2012-05-09 00:00:08.0,1,952e0ec2f6ba5b8,8cfcd5a5fb53562,19e2e,19e2e,d40b99e9d5,0243d5905d
Voice,53,2012-05-09 00:00:08.0,1,ea959902b36d9f9,c66a074c7515434,19e2e,19e2e,c258ffa6f0,f72cd95f00
Voice,2,2012-05-09 00:00:08.0,0,b56ee2b3637c68e,d30c7f20a284131,19e2e,19e2e,765d191617,bee752ed00
Voice,34,2012-05-09 00:00:08.0,0,1bd415e34595061,e106eeb6ce768c8,19e2e,19e2e,b42d04b0d7,9ef9616350
Voice,44,2012-05-09 00:00:08.0,4,754a3ee1aed3fa1,658e7deeaeacc23,19e2e,19e2e,63a351808a,daa1671776
data,0,2012-05-09 00:00:08.0,_,0d1d8a4555b06a3,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:08.0,_,681aeb52e6f08d2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:08.0,_,12dc8e96eeb855d,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:08.0,_,6260a266b036d12,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:08.0,_,7f77d7caa48be15,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,25,2012-05-09 00:00:09.0,0,ae9994e0262446c,943e7e7f5ca2369,19e2e,19e2e,1e5b71aee6,f307018a36
sms,0,2012-05-09 00:00:09.0,0,cab2e8169098ec2,e09e736e46c5c3d,19e2e,19e2e,65de46d6fd,11e254d6b7
sms,25,2012-05-09 00:00:09.0,0,970f979c8b139d5,925e8baff896bdb,19e2e,19e2e,63711883f9,62618367e3
sms,0,2012-05-09 00:00:09.0,2,8f72b21cdb0c11c,4e85942070f4877,19e2e,19e2e,a7dff74777,b47a998a3e
sms,0,2012-05-09 00:00:09.0,4,3881616c4a8c290,aaaf0e4bdec7311,19e2e,19e2e,94737f2f96,2dd67b6a64
sms,0,2012-05-09 00:00:09.0,0,0c91a5cd2176710,93343ba6e41af95,19e2e,19e2e,b42d04b0d7,9ef9616350
sms,0,2012-05-09 00:00:09.0,0,bd241e52dc39718,aaaf0e4bdec7311,19e2e,19e2e,b42d04b0d7,9ef9616350
sms,0,2012-05-09 00:00:09.0,5,b05713b0e4a7a89,4dbaf237f668433,19e2e,19e2e,4d0476192f,54f07edad2
sms,0,2012-05-09 00:00:09.0,2,2fe60665f96706a,2fe60665f96706a,19e2e,19e2e,32efeeecff,7bb5edf329
sms,25,2012-05-09 00:00:09.0,1,79b8bda047e28c4,0edcfe28c6eea04,19e2e,19e2e,116bf9b603,65a987fa51
sms,25,2012-05-09 00:00:09.0,0,bc796bbca479147,8fd168d7269d870,19e2e,19e2e,370d7dd8ee,c58b18f1d1
sms,0,2012-05-09 00:00:09.0,1,9412373b93c7d44,15f98761eeec5d1,19e2e,19e2e,9fdd6297cc,644d9f790b
sms,25,2012-05-09 00:00:09.0,0,052f07cca9d74a1,b24fbb4cfced528,19e2e,19e2e,aa91e8718d,417ef51193
sms,25,2012-05-09 00:00:09.0,1,f409d6fbf5f6937,c9f42895817aea2,19e2e,19e2e,d22224b2fa,2d58cad870
sms,0,2012-05-09 00:00:09.0,1,89cea1753d710c2,152ab81bc9d8bec,19e2e,19e2e,5bcb7ce6d0,8fd6f8d1c5
sms,0,2012-05-09 00:00:09.0,0,b44967877cb6cca,22984b6ef868461,19e2e,19e2e,e7f1ba9b42,42f46c07ac
sms,0,2012-05-09 00:00:09.0,0,daa2da2db225560,faf05a5a70bb3b8,19e2e,19e2e,1e78f22c1f,de2a8cf96f
sms,0,2012-05-09 00:00:09.0,1,a0a597384c612d7,d6842c38160a82a,19e2e,19e2e,dd11e50b5d,1ddea341cd
sms,25,2012-05-09 00:00:09.0,4,9c43a0125d2bd1e,82b64fd002445eb,19e2e,19e2e,0dd534792b,49793d0843
sms,0,2012-05-09 00:00:09.0,2,2fc1de3658e17d1,9fddb3c292fa2ad,19e2e,19e2e,7fb47ded92,d4b46cdec7
sms,25,2012-05-09 00:00:09.0,2,6eb82367b7ea1a9,5a2a4bc04e1c812,19e2e,19e2e,f077634317,42f46c07ac
sms,0,2012-05-09 00:00:09.0,0,b29aa87de4a52d3,f91961fb4c59637,19e2e,19e2e,7145abb928,1946bb6fbf
sms,25,2012-05-09 00:00:09.0,2,0aa97d19b231424,dd8dc47ea51a3c2,19e2e,19e2e,9f2025bbed,464083a6c2
sms,25,2012-05-09 00:00:09.0,1,ca9bb1963399deb,318ba7717acf2bd,19e2e,19e2e,03472d4515,200a092e1c
sms,25,2012-05-09 00:00:09.0,1,df419d54d40c329,d531ad0ec3aaf8c,19e2e,19e2e,18ba0c44e5,f15bd5483f
sms,25,2012-05-09 00:00:09.0,2,322f611daae34a9,e071e2cb8357c6d,19e2e,19e2e,8a38743bb5,66ec15048f
sms,25,2012-05-09 00:00:09.0,2,da668dc1a983f6b,4b69cb414c8794b,19e2e,19e2e,9f2025bbed,464083a6c2
sms,0,2012-05-09 00:00:09.0,0,ac4e13b8fc207d6,07e9104f6eb77b0,19e2e,19e2e,7e38b2813d,fc7602b020
sms,25,2012-05-09 00:00:09.0,0,23f7ff549077033,5e439f8dc04c92f,19e2e,19e2e,fc28d26e2d,70e2654621
sms,25,2012-05-09 00:00:09.0,0,c1b9b3136fb75ea,5cee6c7d5383024,19e2e,19e2e,3d4d3c958b,165d822fcb
sms,25,2012-05-09 00:00:09.0,1,c288246e26a797a,a9a2cf6ca44f80b,19e2e,19e2e,d7cb25d4f4,3f037c4bcc
Voice,58,2012-05-09 00:00:09.0,1,17797b682bb70ec,eccb20443150635,19e2e,19e2e,089f0dcc0d,a55150a8e7
sms,25,2012-05-09 00:00:09.0,0,f5c7e36ef3c898d,39c2f817676b2f2,19e2e,19e2e,15f5725977,c6bd18d180
Voice,2,2012-05-09 00:00:09.0,5,8afd6a9901c23df,f5a02aa4840abc6,19e2e,19e2e,8a323c1f3d,f7f56b7293
Voice,50,2012-05-09 00:00:09.0,1,0e588706e29f0b0,de5211e26a55636,19e2e,19e2e,86a3978ac0,397413d8fe
Voice,59,2012-05-09 00:00:09.0,3,6c69ede91c35a3d,b6b1f48a521fa25,19e2e,19e2e,f3d0bd7543,399944bcff
Voice,0,2012-05-09 00:00:09.0,0,2a97c65acd580a7,19e68e80103885e,19e2e,19e2e,11d236748c,dfaf4fb561
Voice,0,2012-05-09 00:00:09.0,2,e8f3ee7dd3c1e8b,22e3d8a11c57e00,19e2e,19e2e,98f5843f67,97254f2537
Voice,192,2012-05-09 00:00:09.0,2,59a8c735842fe9d,ee68ebc631c2e26,19e2e,19e2e,8b9e2007de,f7e0fc8508
Voice,27,2012-05-09 00:00:09.0,1,376243b216b619a,4ca92e2b955abd3,19e2e,19e2e,ab68996d93,47657c9634
Voice,93,2012-05-09 00:00:09.0,0,5497fb572ce8255,1ad711c30fbb731,19e2e,19e2e,28e9c73cbd,a4b775249b
Voice,4,2012-05-09 00:00:09.0,1,fd9bd91f77fcff1,e4c67b317734dfc,19e2e,OTHER,4aece7d310,66e2080825
Voice,0,2012-05-09 00:00:09.0,4,0e61e5e96fe1e24,d42092dcbc2893f,19e2e,19e2e,d1e271ac3c,f24a0f63fa
data,0,2012-05-09 00:00:09.0,_,cae0fe64633c215,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:09.0,_,1aecfb959f79832,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,4,2012-05-09 00:00:09.0,_,a3f9e8ff20d031d,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:09.0,_,48247899fbe0128,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:09.0,_,691ab1827ca0fda,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:09.0,_,4e6c2d0f1c70cb3,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:09.0,_,f1d4f1ca54b80ca,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-09 00:00:09.0,2,95200a2ab553515,26fcc0821eb4dc6,19e2e,19e2e,FiSHrmEwXi,FiSHrmEwXi
sms,25,2012-05-09 00:00:10.0,1,ba63cc73419ca9f,0c34bcf60b31be6,19e2e,19e2e,e5e1285933,e9639876a8
sms,25,2012-05-09 00:00:10.0,2,5e84fbb1c5f56ae,1e1b84ffc6751f3,19e2e,19e2e,294c5de37f,7c7a7a71b5
sms,0,2012-05-09 00:00:10.0,0,26c8f9444f8a094,60badd5d574cf89,19e2e,19e2e,0370348261,1989921eb1
sms,0,2012-05-09 00:00:10.0,1,3da2dd7b576aa08,aaaf0e4bdec7311,19e2e,19e2e,53304e0ed5,8e6413d5b8
sms,25,2012-05-09 00:00:10.0,2,8c4651727178e8d,34f19bbd83a3aca,19e2e,19e2e,706d8914d0,22389546ec
sms,25,2012-05-09 00:00:10.0,2,77e0eb57a0d0c0f,7a07354f3db8059,19e2e,19e2e,2f50f519d6,d96dcd5475
sms,0,2012-05-09 00:00:10.0,0,f17358661834989,134bbf8c92d93db,19e2e,19e2e,7e38b2813d,fc7602b020
sms,0,2012-05-09 00:00:10.0,1,a6b85d83fb7d38e,e09e736e46c5c3d,19e2e,19e2e,be6853dbcc,ffa6bdc032
sms,25,2012-05-09 00:00:10.0,1,3eed15d9647ead7,a3e7f3892a59c14,19e2e,19e2e,3c9bd2ca37,817fc53cb6
sms,25,2012-05-09 00:00:10.0,1,b906b6da9819cf2,67e8bfe81497538,19e2e,19e2e,07ed226112,334fdb9912
sms,0,2012-05-09 00:00:10.0,0,321fcc2d5e1b755,aaaf0e4bdec7311,19e2e,19e2e,ce3500a02c,0e037c2d0c
sms,0,2012-05-09 00:00:10.0,4,05d9818c436e385,aaaf0e4bdec7311,19e2e,19e2e,50770231fb,660b5ea9ad
