;VILLES;STATUS;LOCALISATION;DECOUPZONE;ZONENAME;LONGITUDE;LATITUDE;REGION;AREA;CELL_ID;SITE_CODE
608;ATTROBROU;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.05438888888889;6.09061111111111;AGNEBY;EAST;8770c9ddf6;4e76973e5a
609;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.02963888888889;5.44047222222222;LAGUNE;ABIDJAN NORTH;e2ee6cc900;65a987fa51
610;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.02963888888889;5.44047222222222;LAGUNE;ABIDJAN NORTH;69ce94e634;65a987fa51
611;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.02963888888889;5.44047222222222;LAGUNE;ABIDJAN NORTH;33420c4250;65a987fa51
612;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.02963888888889;5.44047222222222;LAGUNE;ABIDJAN NORTH;5a89212f65;65a987fa51
613;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.02963888888889;5.44047222222222;LAGUNE;ABIDJAN NORTH;146941b595;65a987fa51
614;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.02963888888889;5.44047222222222;LAGUNE;ABIDJAN NORTH;c02b3128ae;65a987fa51
615;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.03402777777778;5.43422222222222;LAGUNE;ABIDJAN NORTH;f2f73c27c4;fb35d6b5d3
616;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.03402777777778;5.43422222222222;LAGUNE;ABIDJAN NORTH;9518599e3e;fb35d6b5d3
617;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.03402777777778;5.43422222222222;LAGUNE;ABIDJAN NORTH;a0cfdc0c7f;fb35d6b5d3
618;AYAME;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.17382777777778;5.60374722222222;SUD COMOE;ABIDJAN SOUTH;4fd46b01e4;ce007c20e1
619;AYAME;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.17382777777778;5.60374722222222;SUD COMOE;ABIDJAN SOUTH;8477e3dbc2;ce007c20e1
620;AYAME;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.17382777777778;5.60374722222222;SUD COMOE;ABIDJAN SOUTH;2fbd0a885f;ce007c20e1
621;AYAPRIKRO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.23894444444444;7.27252777777778;LACS;CENTRE NORTH;b48f4a72b6;4b55d01457
622;AYAPRIKRO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.23894444444444;7.27252777777778;LACS;CENTRE NORTH;e010baa3d2;4b55d01457
623;AYAPRIKRO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.23894444444444;7.27252777777778;LACS;CENTRE NORTH;b16d0d3887;4b55d01457
624;AZAGUIE;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.077167;5.625861;AGNEBY;EAST;07eea2ca63;3dc25e1df5
625;AZAGUIE;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.077167;5.625861;AGNEBY;EAST;14c19d559f;3dc25e1df5
626;AZAGUIE;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.077167;5.625861;AGNEBY;EAST;347dc39dba;3dc25e1df5
627;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.08869444444444;5.3145;LAGUNE;ABIDJAN NORTH;da3b95b02f;683bde9e16
628;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.08869444444444;5.3145;LAGUNE;ABIDJAN NORTH;b7288635e1;683bde9e16
629;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.08869444444444;5.3145;LAGUNE;ABIDJAN NORTH;78df375030;683bde9e16
630;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.0785;5.31083333333333;LAGUNE;ABIDJAN NORTH;03a3332b3a;ba9debd0e7
631;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.0785;5.31083333333333;LAGUNE;ABIDJAN NORTH;ca8b95a82b;ba9debd0e7
632;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.0785;5.31083333333333;LAGUNE;ABIDJAN NORTH;d216526f3d;ba9debd0e7
633;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.08869444444444;5.3145;LAGUNE;ABIDJAN NORTH;5fea64630f;683bde9e16
634;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.08869444444444;5.3145;LAGUNE;ABIDJAN NORTH;69e0d7ae0a;683bde9e16
635;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.08869444444444;5.3145;LAGUNE;ABIDJAN NORTH;323b428750;683bde9e16
636;PLATEAU;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01858333333333;5.32983333333333;LAGUNE;ABIDJAN SOUTH;625ae11c20;c91f5d3302
637;PLATEAU;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01858333333333;5.32983333333333;LAGUNE;ABIDJAN SOUTH;b4b873dadb;c91f5d3302
638;BACANDA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.88586111111111;5.63872222222222;LAGUNE;SOUTH WEST;77efbf2bd4;3ab5bfd20e
639;BACANDA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.88586111111111;5.63872222222222;LAGUNE;SOUTH WEST;c281ba86ab;3ab5bfd20e
640;BACANDA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.88586111111111;5.63872222222222;LAGUNE;SOUTH WEST;fe4739da47;3ab5bfd20e
641;BADIKAHA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.16227777777778;9.19097222222222;VALLEE DU BANDAMA;CENTRE NORTH;69cd4f3679;8e416d556a
642;BADIKAHA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.16227777777778;9.19097222222222;VALLEE DU BANDAMA;CENTRE NORTH;c5f391b161;8e416d556a
643;BADIKAHA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.16227777777778;9.19097222222222;VALLEE DU BANDAMA;CENTRE NORTH;32c434f391;8e416d556a
644;BAGOHOUO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.19488888888889;6.87361111111111;MOYEN CAVALLY;NORTH WEST;4562e17b12;f4b59db47a
645;BAGOHOUO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.19488888888889;6.87361111111111;MOYEN CAVALLY;NORTH WEST;691087cad5;f4b59db47a
646;BAGOHOUO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.19488888888889;6.87361111111111;MOYEN CAVALLY;NORTH WEST;c5c58e4bb5;f4b59db47a
647;BAHOMPA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.81011111111111;6.4745;FROMAGER;SOUTH WEST;6d4bbafbf2;e293f755da
648;BAHOMPA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.81011111111111;6.4745;FROMAGER;SOUTH WEST;90a1683bb3;e293f755da
649;BAHOMPA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.81011111111111;6.4745;FROMAGER;SOUTH WEST;98e9f2ecaf;e293f755da
650;BACOUBLY;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.40666666666667;6.46361111111111;MOYEN CAVALLY;NORTH WEST;05d2a2a742;d9f94e58fa
651;BACOUBLY;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.40666666666667;6.46361111111111;MOYEN CAVALLY;NORTH WEST;8e3e412c13;d9f94e58fa
652;BACOUBLY;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.40666666666667;6.46361111111111;MOYEN CAVALLY;NORTH WEST;c30e6bce07;d9f94e58fa
653;BALEKO;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.02666666666667;5.43388888888889;BAS SASSANDRA;SOUTH WEST;46eac55840;4299ae845e
654;BALEKO;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.02666666666667;5.43388888888889;BAS SASSANDRA;SOUTH WEST;5b794c28fb;4299ae845e
655;BALEKO;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.02666666666667;5.43388888888889;BAS SASSANDRA;SOUTH WEST;c78cf8f34d;4299ae845e
656;SAN-PEDRO;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.64597222222222;4.72555555555556;BAS SASSANDRA;SOUTH WEST;6d70dae094;50d116f73d
657;SAN-PEDRO;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.64597222222222;4.72555555555556;BAS SASSANDRA;SOUTH WEST;113d5b7f72;50d116f73d
658;SAN-PEDRO;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.64597222222222;4.72555555555556;BAS SASSANDRA;SOUTH WEST;24859804fd;50d116f73d
659;BANADJE;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.74561111111111;8.8225;WORODOUGOU;NORTH WEST;90354f81e9;9fd440bab4
660;BANADJE;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.74561111111111;8.8225;WORODOUGOU;NORTH WEST;8f54e97e33;9fd440bab4
661;BANADJE;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.74561111111111;8.8225;WORODOUGOU;NORTH WEST;b3b79c57f9;9fd440bab4
662;BANANKORO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-7.39761111111111;9.80983333333333;DENGUELE;NORTH WEST;cc8f6776df;0e037c2d0c
663;BANANKORO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-7.39761111111111;9.80983333333333;DENGUELE;NORTH WEST;cc8786599d;0e037c2d0c
664;BANANKORO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-7.39761111111111;9.80983333333333;DENGUELE;NORTH WEST;9ae64b6e81;0e037c2d0c
665;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.07333333333333;5.33119444444444;LAGUNE;ABIDJAN NORTH;0a7abc8330;c07a544c63
666;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.07333333333333;5.33119444444444;LAGUNE;ABIDJAN NORTH;b10232a6f0;c07a544c63
667;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.07333333333333;5.33119444444444;LAGUNE;ABIDJAN NORTH;f815833ecc;c07a544c63
668;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.07333333333333;5.33119444444444;LAGUNE;ABIDJAN NORTH;1019188bb6;c07a544c63
669;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.07333333333333;5.33119444444444;LAGUNE;ABIDJAN NORTH;e71b65b215;c07a544c63
670;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.07333333333333;5.33119444444444;LAGUNE;ABIDJAN NORTH;1d2b21aecc;c07a544c63
671;BANDAKANY;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.30588888888889;8.01066666666667;ZANZAN;EAST;6afb628dd4;541c234a2f
672;BANDAKANY;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.30588888888889;8.01066666666667;ZANZAN;EAST;aa98b9dbf0;541c234a2f
673;BANDAKANY;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.30588888888889;8.01066666666667;ZANZAN;EAST;90eaac983b;541c234a2f
674;BANDIAHI;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.18383333333333;7.19394444444444;HAUT SASSANDRA;NORTH WEST;ab2c8126e0;553ec95a14
675;BANDIAHI;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.18383333333333;7.19394444444444;HAUT SASSANDRA;NORTH WEST;6c94500d81;553ec95a14
676;BANDIAHI;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.18383333333333;7.19394444444444;HAUT SASSANDRA;NORTH WEST;063e035ed0;553ec95a14
677;BANGOLO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.48794444444444;7.005;18 MONTAGNES;NORTH WEST;bc149a323b;b9af583eac
678;BANGOLO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.48794444444444;7.005;18 MONTAGNES;NORTH WEST;5af048ae7d;b9af583eac
679;BANGOLO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.48794444444444;7.005;18 MONTAGNES;NORTH WEST;5bd416ee55;b9af583eac
680;BANIA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.17805555555556;9.01333333333333;ZANZAN;EAST;ef4e233f46;b43fe6601a
681;BANIA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.17805555555556;9.01333333333333;ZANZAN;EAST;7cc9bbb043;b43fe6601a
682;BANIA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.17805555555556;9.01333333333333;ZANZAN;EAST;f0f56ee430;b43fe6601a
683;BANTEAPLEU;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.14305555555556;7.11305555555556;18 MONTAGNES;NORTH WEST;e0f8dddd01;73652571a6
684;BANTEAPLEU;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.14305555555556;7.11305555555556;18 MONTAGNES;NORTH WEST;1e203c725b;73652571a6
685;BANTEAPLEU;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.14305555555556;7.11305555555556;18 MONTAGNES;NORTH WEST;0a4d998158;73652571a6
686;BAOUBLI;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.42485277777778;6.790475;MOYEN CAVALLY;NORTH WEST;4c67dd4645;63192d48dc
687;BAOUBLI;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.42485277777778;6.790475;MOYEN CAVALLY;NORTH WEST;229a0c006e;63192d48dc
688;BAOUBLI;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.42485277777778;6.790475;MOYEN CAVALLY;NORTH WEST;491ab4a764;63192d48dc
689;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95041666666667;5.24772222222222;LAGUNE;ABIDJAN SOUTH;bac868328a;4d3501719c
690;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95041666666667;5.24772222222222;LAGUNE;ABIDJAN SOUTH;7838208973;4d3501719c
691;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95041666666667;5.24772222222222;LAGUNE;ABIDJAN SOUTH;2ad65c76a7;4d3501719c
692;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95041666666667;5.24772222222222;LAGUNE;ABIDJAN SOUTH;ef7586d8b9;4d3501719c
693;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95041666666667;5.24772222222222;LAGUNE;ABIDJAN SOUTH;bac868328a;4d3501719c
694;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95041666666667;5.24772222222222;LAGUNE;ABIDJAN SOUTH;7838208973;4d3501719c
695;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95041666666667;5.24772222222222;LAGUNE;ABIDJAN SOUTH;2ad65c76a7;4d3501719c
696;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95041666666667;5.24772222222222;LAGUNE;ABIDJAN SOUTH;ef7586d8b9;4d3501719c
697;YAMOUSSOUKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.28902777777778;6.81691666666667;LACS;CENTRE NORTH;60b04c1e13;7c7a7a71b5
698;YAMOUSSOUKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.28902777777778;6.81691666666667;LACS;CENTRE NORTH;5e5507fa6a;7c7a7a71b5
699;YAMOUSSOUKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.28902777777778;6.81691666666667;LACS;CENTRE NORTH;fce157f55c;7c7a7a71b5
700;YAMOUSSOUKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.28902777777778;6.81691666666667;LACS;CENTRE NORTH;9dabc1a174;7c7a7a71b5
701;YAMOUSSOUKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.28902777777778;6.81691666666667;LACS;CENTRE NORTH;0b59f8607e;7c7a7a71b5
702;YAMOUSSOUKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.28902777777778;6.81691666666667;LACS;CENTRE NORTH;8162265f39;7c7a7a71b5
703;GRAND-BASSAM;In Service;INTERIEUR;Grand-SUD;ZONE C - Grand-SUD;-3.73433333333333;5.20622222222222;LAGUNE;ABIDJAN SOUTH;60ee46bb0d;f262fc7213
704;GRAND-BASSAM;In Service;INTERIEUR;Grand-SUD;ZONE C - Grand-SUD;-3.73433333333333;5.20622222222222;LAGUNE;ABIDJAN SOUTH;d4fd3526b2;f262fc7213
705;GRAND-BASSAM;In Service;INTERIEUR;Abidjan_SUD;ZONE C - Abidjan_SUD;-3.76508333333333;5.25844444444444;LAGUNE;ABIDJAN SOUTH;b9f9550989;8b43fe1f7f
706;GRAND-BASSAM;In Service;INTERIEUR;Abidjan_SUD;ZONE C - Abidjan_SUD;-3.76508333333333;5.25844444444444;LAGUNE;ABIDJAN SOUTH;8e44a25c12;8b43fe1f7f
707;GRAND-BASSAM;In Service;INTERIEUR;Abidjan_SUD;ZONE C - Abidjan_SUD;-3.76508333333333;5.25844444444444;LAGUNE;ABIDJAN SOUTH;0a726659c7;8b43fe1f7f
708;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73116666666667;5.21013888888889;LAGUNE;ABIDJAN SOUTH;eb2cf6f58c;188a276e8e
709;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73116666666667;5.21013888888889;LAGUNE;ABIDJAN SOUTH;ec625d005d;188a276e8e
710;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73116666666667;5.21013888888889;LAGUNE;ABIDJAN SOUTH;f8e0e40901;188a276e8e
711;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73116666666667;5.21013888888889;LAGUNE;ABIDJAN SOUTH;e0d6488304;188a276e8e
712;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73116666666667;5.21013888888889;LAGUNE;ABIDJAN SOUTH;3b0a4dff27;188a276e8e
713;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73116666666667;5.21013888888889;LAGUNE;ABIDJAN SOUTH;cc9debeaec;188a276e8e
714;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73761111111111;5.21908333333333;LAGUNE;ABIDJAN SOUTH;06ab7fbc09;ae6cdb80c1
715;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73761111111111;5.21908333333333;LAGUNE;ABIDJAN SOUTH;5ada252efc;ae6cdb80c1
716;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73761111111111;5.21908333333333;LAGUNE;ABIDJAN SOUTH;417ef51193;ae6cdb80c1
717;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73761111111111;5.21908333333333;LAGUNE;ABIDJAN SOUTH;2fabeb5bb9;ae6cdb80c1
718;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73761111111111;5.21908333333333;LAGUNE;ABIDJAN SOUTH;5509fd0dbc;ae6cdb80c1
719;GRAND-BASSAM;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.73761111111111;5.21908333333333;LAGUNE;ABIDJAN SOUTH;70a0c412b9;ae6cdb80c1
720;BAYOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.95422222222222;6.46336111111111;FROMAGER;SOUTH WEST;0a875f9dbf;1c90b51bb4
721;BAYOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.95422222222222;6.46336111111111;FROMAGER;SOUTH WEST;f7fd28f874;1c90b51bb4
722;BAYOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.95422222222222;6.46336111111111;FROMAGER;SOUTH WEST;8970092f00;1c90b51bb4
723;BAZRA NATTIS;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.52069444444444;7.61086111111111;HAUT SASSANDRA;NORTH WEST;1d44a472f0;78a34ee534
724;BAZRA NATTIS;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.52069444444444;7.61086111111111;HAUT SASSANDRA;NORTH WEST;ac733fa8bb;78a34ee534
725;BAZRA NATTIS;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.52069444444444;7.61086111111111;HAUT SASSANDRA;NORTH WEST;dd27217f49;78a34ee534
726;BECEDIBRIGNAN;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.01211944444444;5.90874444444445;AGNEBY;EAST;f7792b13ae;2fa7cc536b
727;BONGOUANOU;;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.01211944444444;5.90874444444445;AGNEBY;EAST;6750e0fb7b;20387d4292
728;BECEDIBRIGNAN;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.01211944444444;5.90874444444445;AGNEBY;EAST;410eb66ca5;2fa7cc536b
729;BECEDIBRIGNAN;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.01211944444444;5.90874444444445;AGNEBY;EAST;b1879c682c;2fa7cc536b
730;BEDIALA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.30425;7.17075;HAUT SASSANDRA;NORTH WEST;dfee44566d;eee4879695
731;BEDIALA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.30425;7.17075;HAUT SASSANDRA;NORTH WEST;62709a9b13;eee4879695
732;BEDIALA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.30425;7.17075;HAUT SASSANDRA;NORTH WEST;bb5d09c55d;eee4879695
733;BEKOUEFIN;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.84935555555556;6.47830833333333;AGNEBY;EAST;fba07be61c;df42f6f2a9
734;BEKOUEFIN;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.84935555555556;6.47830833333333;AGNEBY;EAST;2c60cdd148;df42f6f2a9
735;BEKOUEFIN;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.84935555555556;6.47830833333333;AGNEBY;EAST;2638e30ee3;df42f6f2a9
736;BOUAKE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.99886111111111;7.72344444444444;VALLEE DU BANDAMA;CENTRE NORTH;856de4b67c;b5c786e566
737;BOUAKE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.99886111111111;7.72344444444444;VALLEE DU BANDAMA;CENTRE NORTH;70812e99f1;b5c786e566
738;BOUAKE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.99886111111111;7.72344444444444;VALLEE DU BANDAMA;CENTRE NORTH;58657f2784;b5c786e566
739;BOUAKE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.99886111111111;7.72344444444444;VALLEE DU BANDAMA;CENTRE NORTH;f2aebe2872;b5c786e566
740;BOUAKE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.99886111111111;7.72344444444444;VALLEE DU BANDAMA;CENTRE NORTH;f3a6b6efd1;b5c786e566
741;BOUAKE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.99886111111111;7.72344444444444;VALLEE DU BANDAMA;CENTRE NORTH;40fc1da21e;b5c786e566
742;BENGASSOU;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.47283333333333;6.79775;NZI COMOE;CENTRE NORTH;5273782c0c;16f265f4a4
743;BENGASSOU;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.47283333333333;6.79775;NZI COMOE;CENTRE NORTH;a68cadea8d;16f265f4a4
744;BENGASSOU;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.47283333333333;6.79775;NZI COMOE;CENTRE NORTH;a1d0423fc5;16f265f4a4
745;BEOUE;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.88661111111111;6.54380555555556;MOYEN CAVALLY;NORTH WEST;8f8f781347;74f02009e3
746;BEOUE;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.88661111111111;6.54380555555556;MOYEN CAVALLY;NORTH WEST;856cdbca3d;74f02009e3
747;BEOUE;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.88661111111111;6.54380555555556;MOYEN CAVALLY;NORTH WEST;329824ab69;74f02009e3
748;BEOUMI;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.59338888888889;7.67186111111111;VALLEE DU BANDAMA;CENTRE NORTH;ce713d4be3;c7ea989264
749;BEOUMI;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.59338888888889;7.67186111111111;VALLEE DU BANDAMA;CENTRE NORTH;e608b47716;c7ea989264
750;BEOUMI;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.59338888888889;7.67186111111111;VALLEE DU BANDAMA;CENTRE NORTH;3bc7db2c02;c7ea989264
751;BETTIE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.41260555555556;5.992175;MOYEN COMOE;EAST;ce40e25a0c;2a2c4c092d
752;BETTIE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.41260555555556;5.992175;MOYEN COMOE;EAST;3a321dbd23;2a2c4c092d
